序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
438,0,292103170240,1405537718,小無银,5,保密,悠一的亲兄弟来了,2026-02-14 15:38:14,0,0,,山东,否,https://i2.hdslb.com/bfs/face/ccf7d018a35224088e503afca7bb0665f0a6b487.jpg,0.030575592070817947,0.9694244265556335,人类撰写
439,0,292112592144,457710127,小满从小就很能串,6,男,你也？,2026-02-14 17:02:28,0,0,一击脱离急急急，精神胜利嗯嗯嗯?,云南,否,https://i1.hdslb.com/bfs/face/8486dc09f1c828a3dfb0860d59c23041680f57ae.jpg,0.055932749062776566,0.9440672993659973,人类撰写
440,0,293781543632,3546882076837929,竟敢务使灯,4,保密,航天传来新年快乐,2026-02-27 09:58:26,0,0,,四川,否,https://i0.hdslb.com/bfs/face/fb7699e9fc8d12e56286c76518bda49a465c2cf3.jpg,0.0803137868642807,0.9196862578392029,人类撰写
441,0,289912370481,109339797,强力击,6,男,上热门了诶,2026-02-15 01:37:45,0,0,反弹,浙江,否,https://i0.hdslb.com/bfs/face/d611763dbbc9856d7572327adca26ee4b7e0a965.jpg,0.023028304800391197,0.9769716858863831,人类撰写
442,0,293207471744,3632313038539005,以de服人123,2,保密,空枪证明自己没开,2026-02-23 03:58:24,0,1,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.03423808887600899,0.9657618999481201,人类撰写
443,0,290880434225,435982789,耶割尔,5,保密,这种画质怎么做到的,2026-02-22 13:46:15,0,0,,广西,否,https://i1.hdslb.com/bfs/face/df07e3fe596c1ae557047ab1cb808c4551ab9a03.jpg,0.15857644379138947,0.841423511505127,人类撰写
444,0,291998289088,351739534,ShiratoriShion,6,保密,何意啊,2026-02-14 01:19:13,0,0,骄傲使人落后，傲娇使人弱/受,江苏,否,https://i1.hdslb.com/bfs/face/5bad7ef2056375cdee75cad828cbde105669bd4b.jpg,0.061094269156455994,0.9389057159423828,人类撰写
445,0,289963892305,1634023181,飞飞靓仔,5,保密,还得练,2026-02-15 09:25:38,0,1,QQ：3451007681，需要加一下,山东,否,https://i2.hdslb.com/bfs/face/71d0edc557cd44b0fff0c16c631d66145cfe6a17.jpg,0.09188076108694077,0.908119261264801,人类撰写
446,0,289800910241,106328452,Aunsca030,6,保密,吊叔牛逼,2026-02-14 04:40:24,0,0,一本正经的去成为一名变态！,广东,是,http://i1.hdslb.com/bfs/face/bb3d57f046a448a5d700da48839d604b868199bf.jpg,0.07630376517772675,0.9236962199211121,人类撰写
447,0,293406549104,484611005,林家李云龙,6,保密,猎哥！,2026-02-24 13:16:15,0,0,先吃饭,重庆,否,https://i2.hdslb.com/bfs/face/7453a5c9753294a1c2e499b2892add56880dbe4e.webp,0.05208126828074455,0.9479187726974487,人类撰写
448,0,291998364864,310767315,Mtdz11_2,6,男,吊一来了,2026-02-14 01:19:54,0,0,Mtdz的意思是马桶垫子,四川,是,https://i0.hdslb.com/bfs/face/23762bb501a8bcbf0d8c58a793408c6abec72b8e.jpg,0.02593459188938141,0.974065363407135,人类撰写
449,0,292123473776,1845050420,-Parasocial-,6,保密,@真的吗灬 @HK416上尉,2026-02-14 20:17:35,0,1,ⓘ 账号未封禁中,广东,是,https://i2.hdslb.com/bfs/face/e7120e56489370b2222fe64c17e57d0635366e8e.jpg,0.0799490213394165,0.9200509786605835,人类撰写
450,0,292007359152,419057616,Brony1u,5,保密,@大米洗澡中,2026-02-14 02:49:48,0,0,,山东,是,https://i0.hdslb.com/bfs/face/062e7d1a4a7d31d748a510edfd0cb5dcc4f99cdb.jpg,0.04706264287233353,0.9529373049736023,人类撰写
451,0,289959882465,3493136326199882,明灯不知名,5,保密,老大牛逼,2026-02-15 08:49:31,0,0,,福建,否,https://i2.hdslb.com/bfs/face/e45dc7b4ac024c37ef9bb8496dd137762aab5bf0.jpg,0.06994661688804626,0.9300533533096313,人类撰写
452,0,292091457456,328894417,氢氧化銫,6,保密,吊叔神了,2026-02-14 14:10:44,0,1,不定期开播帮帮，偶尔凹点烂分，谢谢你的关注，有什么需要可以加企鹅群578404567,浙江,否,https://i1.hdslb.com/bfs/face/2b60cea8c5aacddd04fda21a5962ebc57fffd2d2.jpg,0.056470293551683426,0.9435297846794128,人类撰写
453,0,290310377521,13057562,肥鱼怖乖,6,保密,这科莱博劲儿大,2026-02-18 04:48:10,0,1,专研狙击主播，15年狙龄带你爽狙  推广q2585010985,北京,是,https://i2.hdslb.com/bfs/face/48209f63c34fe354feffca06f9569d77134b5fe3.jpg,0.037256840616464615,0.9627431035041809,人类撰写
454,0,289778707105,159090450,Wazzack,6,男,大兵ld 你在干什么,2026-02-14 01:12:11,0,0,dd本d,湖南,否,https://i0.hdslb.com/bfs/face/0abe14b8e8777b31efaa682094395bbeedefd3e9.jpg,0.0635465458035469,0.9364534616470337,人类撰写
455,0,292188396944,1889112814,帅气逼人的猫猫王子,5,女,@超绝不灭玩家 杀人蜂，害怕，你快去学啊,2026-02-15 09:12:40,0,0,,湖北,否,https://i1.hdslb.com/bfs/face/079cbe8f6531057eed09b0426b2d89bfbc5a16cb.jpg,0.034550681710243225,0.965449333190918,人类撰写
456,0,292214325728,1415636844,LX虫管吖Galvin,5,男,冲锋狙？,2026-02-15 12:33:28,0,0,发日常,广东,否,https://i0.hdslb.com/bfs/face/bb1ede9f557c64fff07ac2e7122bff68e95a8644.jpg,0.13762728869915009,0.8623726963996887,人类撰写
457,0,290163865969,383163152,倾城早安,6,男,@别鹤行歌 @没了滋崩的瓦尔基里,2026-02-16 20:45:43,0,0,b站私信经常看不到，有事可以加群，q群：213093714,河南,是,https://i2.hdslb.com/bfs/face/01c99939502f93a7327be04064c00b2a21d5c1e1.jpg,0.028808537870645523,0.9711914658546448,人类撰写
458,0,291998130640,342967827,一不小心就点了个,6,保密,机瞄吊哥,2026-02-14 01:17:49,0,0,,广东,否,https://i0.hdslb.com/bfs/face/4a6d41a3e1f9b7bbacb25e0514883e97288e9c30.jpg,0.06784708797931671,0.9321529269218445,人类撰写
459,0,291997775408,508506623,游啊游O阿梓,6,男,这么强,2026-02-14 01:13:38,0,0,,湖南,是,https://i2.hdslb.com/bfs/face/8eb519b59466d3ae14acd73406f51598a2758805.jpg,0.07470989972352982,0.9252901077270508,人类撰写
460,0,289853764785,544275590,网友鸥顺透,6,男,吓哭了,2026-02-14 12:10:08,0,0,"羔羊沉默不语
饿狼弥撒敛性",河北,否,https://i2.hdslb.com/bfs/face/97a4e26cceeede4854b41b8f09ee7823b31f9404.jpg,0.04864702373743057,0.9513529539108276,人类撰写
461,0,290917193889,1662410686,钟岩迪风,5,男,请速速带我得吃!,2026-02-22 23:07:55,0,0,一个想减肥却减不下来的好吃懒做大学生,江西,是,https://i1.hdslb.com/bfs/face/fa22bef636a411cb8cc35234cf99658f05beb1b3.jpg,0.035610198974609375,0.9643898010253906,人类撰写
462,0,292016356240,494981847,界桓范,6,男,野人科技,2026-02-14 04:06:41,0,0,千里马当食梧桐，焉能不舍于栈豆。,浙江,否,https://i0.hdslb.com/bfs/face/2f65eaa266a6519b9cac21426a522f2f87fbca18.jpg,0.4082523584365845,0.5917476415634155,人类撰写
463,0,290129273985,3546844600732463,vanhwb,3,保密,字越少事越大[洛天依_傲娇],2026-02-16 13:54:29,0,0,,湖北,是,https://i2.hdslb.com/bfs/face/8385319a18970647f0488156903ffc125f834cb2.jpg,0.08226373791694641,0.917736291885376,人类撰写
464,0,289793840529,23047551,朝凪海素世,6,男,悠....这不吊吗？,2026-02-14 03:42:20,0,0,绯染天空！,广东,是,https://i0.hdslb.com/bfs/face/aefaed8249b23267c3b942eed251ecdb7864c4f9.jpg,0.07884688675403595,0.9211531281471252,人类撰写
465,0,289778779537,237638263,安子Anz,6,男,吊神神了,2026-02-14 01:13:20,0,0,还要学习很多东西,河南,是,https://i1.hdslb.com/bfs/face/fa0060991f1d83a8368d192cdf2e04240d679015.jpg,0.04907219484448433,0.9509278535842896,人类撰写
466,0,289804666785,603278452,花间长眠晚,5,保密,牛逼吊叔,2026-02-14 05:10:42,0,1,心之所愿,湖南,否,https://i1.hdslb.com/bfs/face/74fc17dae2cb679a454f4d726d85dfb5ac260ff5.jpg,0.0882488340139389,0.9117510914802551,人类撰写
467,0,290394232001,335863271,板载刺雷,6,保密,@辺丶草 看，是超人[惊讶],2026-02-18 18:27:41,0,0,,山西,否,https://i2.hdslb.com/bfs/face/02a01dcfd717b5d85d5fe0cbd2bb7c7cb48bc332.jpg,0.05005704239010811,0.949942946434021,人类撰写
468,0,289778832817,352357593,_风吹不止,6,保密,你是谁,2026-02-14 01:13:08,0,0,野火烧不尽，春风吹又生。,福建,否,https://i0.hdslb.com/bfs/face/fdec84065ff929243d8afb4b7a4368a1b878bcc0.jpg,0.16820310056209564,0.8317969441413879,人类撰写
469,0,289805996129,86439796,别扇我pl,6,保密,何何意啊,2026-02-14 05:22:02,0,0,,广东,否,https://i1.hdslb.com/bfs/face/e3a036faa0db86fdcd7bf4129039193ccb9eab84.jpg,0.05642145499587059,0.9435786008834839,人类撰写
470,0,292633192288,470870141,ちょっとおかしい,4,保密,恐怖虎头蜂,2026-02-18 17:02:44,0,0,,广东,否,https://i2.hdslb.com/bfs/face/b201391295e5e413122309f49a9255804e2805fa.jpg,0.12038639932870865,0.8796136379241943,人类撰写
471,0,289960388465,435319252,国家不保护的废物六七,6,保密,高手撤离时也要混烟[doge],2026-02-15 08:54:46,0,0,一般发些游戏，有出cos去漫展，欢迎各位老师扩列，我会积极转发和点赞评论夸赞的！QQ1172349157,江苏,是,https://i1.hdslb.com/bfs/face/4c9cc45ebad58f1f51e22a8dacff389279127c30.jpg,0.35890114307403564,0.6410988569259644,人类撰写
472,0,292899958672,9055348,荒野霖,6,保密,真牛掰,2026-02-20 17:59:31,0,1,,北京,是,https://i1.hdslb.com/bfs/face/8755c168e0fc16fc6bc242784415dac5e1e9c7a7.jpg,0.05370977893471718,0.9462901949882507,人类撰写
473,0,291841964481,525856075,-纯真丁一郎-,6,保密,@哔哔哔狸狸粟 野人长矛扔的就是准,2026-03-02 08:54:36,0,0,,山东,是,https://i1.hdslb.com/bfs/face/d4ec5ba4141dfd2c04e985acc0c4287a10962497.jpg,0.024760162457823753,0.9752398133277893,人类撰写
474,0,292097358320,1269485102,朔夜不思雨,5,女,有钱没钱，先抽二员[OK],2026-02-14 14:55:22,0,0,太返未了，你重来吧,江苏,否,https://i2.hdslb.com/bfs/face/78be7b89aa1b92fa2bbf1ab2976f370acf599114.jpg,0.04589686542749405,0.9541031122207642,人类撰写
475,0,292145464096,3546649473321700,没有藤本的夏天,5,保密,吊神,2026-02-15 03:02:23,0,0,,河南,否,https://i1.hdslb.com/bfs/face/44c52433824058285c61bdf15bd7298ef0625077.jpg,0.12178561836481094,0.8782143592834473,人类撰写
476,0,289858734545,75488264,汪事随疯,6,女,666,2026-02-14 12:49:30,0,0,退游流浪中。。。,浙江,是,https://i2.hdslb.com/bfs/face/c6f16ac39a7b7fcdd80f5f8affc4f9100115f152.jpg,0.12109970301389694,0.8789003491401672,人类撰写
477,0,292111733968,29170047,UltraTube,6,男,猛男[笑哭],2026-02-14 16:53:36,0,0,"所有视频请勿投币，喜欢的话点赞分享即可。
喜欢混音串烧可以关注一下哦！各大DJ授权赞助",四川,是,https://i0.hdslb.com/bfs/face/eec87da3b29c909d80babfb50c7455526e19593f.jpg,0.1917089968919754,0.8082910180091858,人类撰写
478,0,292028649712,33787321,n1nghAvvk,6,保密,我的乖乖,2026-02-14 05:42:32,0,0,"喜欢动作游戏的普通玩家,记录日常。",福建,否,https://i1.hdslb.com/bfs/face/ea19c7a7ba0bd7fc4b60505205fca88851c4b40a.jpg,0.15549471974372864,0.8445053100585938,人类撰写
479,0,290915336545,3546960046852986,怕阳光的Dio哒,3,保密,怎么改的,2026-02-22 21:17:04,0,0,,山东,否,https://i0.hdslb.com/bfs/face/7ffb19344894795bcf24fd53d4536762381e0d0c.jpg,0.03527462109923363,0.9647253155708313,人类撰写
480,0,290967676561,3546936210623161,早上好啊早人小朋友,3,保密,@万叶我推第一,2026-02-23 08:17:03,0,0,,广东,否,https://i1.hdslb.com/bfs/face/811ab8e856e3d67f17b01d96573b51289088eb5a.jpg,0.046455856412649155,0.9535441398620605,人类撰写
481,0,292510345120,3546850839759619,抹茶红莉栖,3,保密,吓哭了,2026-02-17 16:47:29,0,0,,安徽,否,https://i1.hdslb.com/bfs/face/ebc8b7098fbeb075fee54773a0fc777e7d58b9fd.jpg,0.04864702373743057,0.9513529539108276,人类撰写
482,0,292088963008,1894989515,鼠式抽风,4,保密,我++,2026-02-14 13:52:08,0,0,,北京,否,https://i2.hdslb.com/bfs/face/b5503763bc37e815c8751470fddc01f0c416fee0.jpg,0.1314724087715149,0.8685275912284851,人类撰写
483,0,290653808769,1947616451,故乡的钰,5,保密,11,2026-02-20 23:01:26,0,0,,河南,是,https://i2.hdslb.com/bfs/face/0987cbb089965b350ef6ec8a442c512f908a18b6.jpg,0.10615972429513931,0.8938403129577637,人类撰写
484,0,292266044384,492954242,爱門大主教,6,男,@H_Xisha 我得了一种见到哈基蜂就害怕的病,2026-02-16 00:24:11,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/7a91aa61eafbf59344b4daccef9b4299692002bf.jpg,0.04034019634127617,0.9596598148345947,人类撰写
485,0,293841854304,314019946,无敌机甲_暴龙战士,6,保密,@仁菜也是菜 @-_芯-_ @来点德子 依旧字越少事越大,2026-02-27 18:34:56,0,0,"这个人很懒，只留下了一坨奥利给
",四川,否,https://i1.hdslb.com/bfs/face/23174283ff1e81537313bfdf4bb723976806a3ca.jpg,0.040272802114486694,0.9597272276878357,人类撰写
486,0,292118185072,671023132,这次不会再失约,6,男,@翱翔223,2026-02-14 18:15:09,0,0,飞光飞光，劝尔一杯酒,河南,否,https://i1.hdslb.com/bfs/face/de6b3041bb5ab73506000eacfbb9e687277a80a2.jpg,0.20681950449943542,0.793180525302887,人类撰写
487,0,292002980112,276663425,星之然比,6,女,换成apex50杀清图,2026-02-14 02:07:57,0,1,铭记历史，珍爱和平,江苏,是,https://i2.hdslb.com/bfs/face/7372bdf4cb615af2c6e4bc85fc795ef6513da1a5.webp,0.25480690598487854,0.7451930642127991,人类撰写
488,0,291997629856,358612541,hydra_45,6,保密,🐮,2026-02-14 01:12:08,0,0,,北京,否,https://i2.hdslb.com/bfs/face/5fa007066a73e391f0dc6c22516e88ed29303765.jpg,0.10159014165401459,0.8984098434448242,人类撰写
489,0,290286432929,3493117548300587,zonesoil_带土,5,保密,[Mygo表情包_探头],2026-02-18 00:15:37,0,1,请输入新个性签名,江苏,是,https://i2.hdslb.com/bfs/face/2c4ddda9d5d5bc26270ac2e7df5987d9159aeb2e.jpg,0.39459148049354553,0.6054084897041321,人类撰写
490,0,290264137617,11472950,WSHSIRIN8,6,男,@软软乎乎的奏奏 @莫名其妙莫莫,2026-02-17 15:31:54,0,0,人是习惯的动物,湖北,是,https://i2.hdslb.com/bfs/face/38243569162ba85287712dc31d556df0c6680aa6.webp,0.5197821855545044,0.4802177846431732,AI生成
491,0,290311502337,3494375030000172,亿只米粒a,5,保密,@九灸門,2026-02-18 04:59:14,0,0,,山东,否,https://i0.hdslb.com/bfs/face/0f3f1fb4f1aa3424eb5c033bee0f31417934d1eb.jpg,0.1268663853406906,0.8731335401535034,人类撰写
492,0,291998177776,514076346,Asanag1_umi,5,保密,爸爸,2026-02-14 01:18:23,0,0,decide to be happy,广东,是,https://i0.hdslb.com/bfs/face/917aefe6698d2aa3fd78abd0bcd29c8a146e4463.jpg,0.08743679523468018,0.9125632643699646,人类撰写
493,0,290110439425,1185961185,NPC克利,4,保密,[doge],2026-02-16 11:27:31,0,0,"全网唯一账号 NPC克利
三 角 洲 主 播
王者荣耀玩家
猫和老鼠老玩家
忍三老玩家
MC养老玩家
恐怖游戏选手
其他…… ",湖北,否,https://i0.hdslb.com/bfs/face/3614136b877cb5f894a60384baac636f83a9af4b.jpg,0.18716289103031158,0.8128371834754944,人类撰写
494,0,289816623361,601097067,i走不出来,5,保密,@19caii,2026-02-14 06:55:48,0,0,,安徽,是,https://i0.hdslb.com/bfs/face/c23e92bf54b0ef6b6dc14ab64f1b7e4c48523dbb.jpg,0.1438254863023758,0.8561745285987854,人类撰写
495,0,292319345888,3546605313591700,冷冰帝,2,保密,[星星眼],2026-02-16 08:22:58,0,0,,河南,否,https://i1.hdslb.com/bfs/face/dc086f491e52a7f5b2bb751fc0d353a720f76523.jpg,0.25903692841529846,0.7409630417823792,人类撰写
496,0,292133877280,3546594934786202,顶级保险柜,4,保密,@眠于征途,2026-02-15 01:07:37,0,1,不让写字啊,福建,否,https://i2.hdslb.com/bfs/face/1cfbf0edcc92870eb56d0964f38bd9c5eeb7075e.jpg,0.320933997631073,0.679066002368927,人类撰写
497,0,289933366033,1684092279,452K__,5,保密,@佳为救赎 @burh--,2026-02-15 04:49:51,0,1,,河南,否,https://i0.hdslb.com/bfs/face/feb0bf2ddd8bc8b79cf412260226c86b1a31469b.jpg,0.14812515676021576,0.851874828338623,人类撰写
498,0,289956797089,2129118186,Yasin泽,5,女,@Munzens,2026-02-15 08:21:29,0,1,,云南,否,https://i0.hdslb.com/bfs/face/702bfd9f7c5664c0463c8748d8d512cd4acb0357.jpg,0.17845194041728973,0.8215480446815491,人类撰写
499,0,292155794768,647294811,起风坠雨,5,保密,到底有多强,2026-02-15 04:29:27,0,0,哗啦啦,福建,是,https://i0.hdslb.com/bfs/face/2c5c557ceffda8d7e7e8818cdd818564973d1725.webp,0.08790553361177444,0.9120945334434509,人类撰写
500,0,292003796352,293854016,南京垃圾王,6,保密,吓哭了,2026-02-14 02:16:23,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/41ad8fb09024d298b7716142ddea3ba1df96325b.jpg,0.04864702373743057,0.9513529539108276,人类撰写
501,0,292859655120,3546888965982711,半个祂祂_,3,保密,@陌颜䜭,2026-02-20 12:38:45,0,0,"
VX：mmhqqmmhqq",湖南,否,https://i0.hdslb.com/bfs/face/e4152d4695e83cd3515d26048e3730c221b6237e.jpg,0.10983722656965256,0.8901627659797668,人类撰写
502,0,290186097937,277599496,蒙面咸湿佬,6,保密,压根没法学思路，这枪法太硬了，底下来个电动斐济碑一秒三千六百转都能清图[笑哭],2026-02-17 03:29:46,2,1,,天津,是,https://i1.hdslb.com/bfs/face/fb0963c3f617472928fa0aa8f0dfedf897700b10.jpg,0.25290796160697937,0.747092068195343,人类撰写
503,0,292394171632,439104917,今天的风不太喧嚣,6,男,闹麻了，我还真以为是无头无甲大狙清图，结果后面捡了6套。你标题后面的6套我还以为打的人都是6套，标题党差不多得了。[微笑],2026-02-16 18:38:13,1,2,常来看看,湖南,否,https://i2.hdslb.com/bfs/face/5994219875ce3d202f5cd3e2d4e9a982d4e09c61.jpg,0.018348904326558113,0.9816510677337646,人类撰写
504,0,289832389505,325847859,执念KT,5,男,这里其实漏激光了，第一人称视角的激光是对齐准星的但是第三人称下是直线向前的，这个地方右激光会偏右漏出门框，所以后面威龙会直接dash出来一梭子,2026-02-14 09:21:34,1,0,,四川,否,http://i1.hdslb.com/bfs/face/c5008d92d19a6dee7e42f0948f6bc9adabccd27d.jpg,0.013120191171765327,0.986879825592041,人类撰写
505,0,289936607025,399452073,十级心动,5,保密,标题起高了，有点唐人局，就那个威龙自己过来就离谱，正常局早都一二号位加上辅助一起冲了，根本不会一个一个上给机会[思考]，而且总裁过道道具压制少的一比[思考],2026-02-15 05:17:01,1,0,,河南,否,https://i0.hdslb.com/bfs/face/6487564f13882a1c7570b5c0b75d438101af22f0.jpg,0.017250293865799904,0.9827497005462646,人类撰写
506,0,290846299697,12580695,奔波儿灞BiuBiu,6,男,还好这种PVP游戏把这种人锁住了，不然不知道要到社会上杀多少人。,2026-02-22 09:13:02,1,1,被埋葬的是尸骨，而永存的是精神！​,湖南,否,https://i0.hdslb.com/bfs/face/3b8cd7edf4c1eedbfdf98b7a64def148b8b474d9.jpg,0.012817183509469032,0.9871828556060791,人类撰写
507,0,290296237953,1465929763,入君怀中抱,5,保密,话说这种如果被对面当成挂举报，真的误封了怎么办？[打call][打call][打call],2026-02-18 02:25:33,1,0,,河南,否,https://i1.hdslb.com/bfs/face/45f1262ee6d14d390815e8a9033b23deff2659fb.jpg,0.06054932251572609,0.9394506812095642,人类撰写
508,0,289928534225,3546690315356296,高地保安啊,3,男,为什么他跳帧这么严重，328掉到218了，{问一下，我只有165帧},2026-02-15 04:11:48,1,0,"喜欢玩李信
",湖南,否,https://i1.hdslb.com/bfs/face/cbca9e49ced2dde1fc0ef9f02422fc9e9e780ce1.jpg,0.055994123220443726,0.9440058469772339,人类撰写
509,0,290164878513,1537135382,丹生零之修,5,保密,给点意见提升下，现在还是二指手搓，感觉对枪很软对不过,2026-02-16 21:42:25,1,0,,重庆,是,https://i2.hdslb.com/bfs/face/c06de35300df6bf4ab970465661954b6b04d7f2a.jpg,0.020338235422968864,0.9796618223190308,人类撰写
510,0,294570454640,499408410,香蕉沛,5,保密,老吊：我不是神,2026-03-05 18:23:32,1,0,?,广东,否,https://i0.hdslb.com/bfs/face/0c62947b1cd468a1c51aef161dee8db8c01079e9.jpg,0.04359956458210945,0.9564003944396973,人类撰写
511,0,292070962272,1451510504,计算机五河士道精神病,3,保密,众所周知，评论15字可以获得少量经验，评论55字以上可以获得大量经验，我就是来刷经验的[笑哭]众所周知，评论15字可以获得少量经验，评论55字以上可以获得大量经验，我就是来刷经验的[笑哭],2026-02-14 11:36:46,1,1,,江苏,否,https://i2.hdslb.com/bfs/face/68832987a3a2eb4bbe239ad04eb5f0be9c2a7c79.jpg,0.7354645729064941,0.26453545689582825,AI生成
512,0,289922866865,3546708422166685,78圆头猫爱打洲,4,保密,三角洲行动【I2L4CAWL】我今天的货商【赛伊德】出价【900】拜年币，复制口令来一起发财！-02月15日,2026-02-15 03:22:00,4,1,,吉林,否,https://i1.hdslb.com/bfs/face/d0cd3d1cd77db6b552f4ccc649548828246d43f4.jpg,0.39979854226112366,0.600201427936554,人类撰写
513,0,292126238592,527081933,林林林林昕,5,保密,玩apex的都这么吊吗，为什么我兄弟那么🍭,2026-02-14 22:14:30,2,0,,河北,否,https://i2.hdslb.com/bfs/face/ffd01a52f24c8094a98998b8b7ba9fd9068177fd.jpg,0.025118621066212654,0.9748814105987549,人类撰写
514,0,295444817552,517016106,爱吃彩椒的公主,5,女,xdm这是个什么改法，为什么在一个人身上缴两把一样的，精校镜子都一样,2026-03-14 07:22:53,0,1,- 今天也在等待我的守护者呐。,北京,否,https://i0.hdslb.com/bfs/face/b9e6ff82928ea1884b60ca4ef1db801731b67620.jpg,0.011600110679864883,0.988399863243103,人类撰写
515,0,292276652368,438698519,伊丽瓜莎白,6,保密,猎哥又在欺负我们第一款fps游戏玩家了[大哭][大哭],2026-02-16 02:23:28,1,2,十几亿人口的中国不出几个啥比你以为你活在天堂？,湖南,是,https://i2.hdslb.com/bfs/face/547eda28a98114284a5b47a5e41a8b9ca8d1e8ed.jpg,0.046115513890981674,0.953884482383728,人类撰写
516,0,292110346096,1052632215,小小的三夜,3,保密,我还以为你不是顶猎来着…,2026-02-14 16:39:29,1,0,,江苏,否,https://i0.hdslb.com/bfs/face/715de0956c87532724f43e01b7eb3a0bbebd8e3c.jpg,0.04271943122148514,0.9572806358337402,人类撰写
517,0,295964846672,387679345,七月的月与你,5,保密,这可是老吊啊，猎杀中的猎杀中的猎杀，世界赛冠军，为啥要拿悠1来比，弹幕闹麻了,2026-03-19 04:54:16,0,0,"诶，你怎么来了！
",湖北,否,https://i1.hdslb.com/bfs/face/8666b80f45f275a074e1a8df661938bc80c467f0.jpg,0.014573613181710243,0.9854264259338379,人类撰写
518,0,293280912416,1692259538,战意电竞黑护-天鲸,5,男,这就是为什么普通玩家不会起AW，AW在我手里发挥不出多少力，我拿AW连莽夫都打不过，不过里面威龙太fw了，就知道拿设备和满改枪欺负菜鸟，其实根本不会用喷气,2026-02-23 13:55:51,0,0,“像极北的寒潮般席卷，像至冬宫千年不融的雾凇般，将极寒渗透敌人的骨髓”,河南,否,https://i2.hdslb.com/bfs/face/e52d2d58df20ac889ea44a7201dec3c6cc1b6fb6.jpg,0.024361727759242058,0.9756382703781128,人类撰写
519,0,292250953680,520187156,HMS_Theseus,5,男,"三角洲行动【9MFNQR0X】我今天的货商【安全主管德穆兰】出价【1,800】拜年币，复制口令来一起发财！-02月16日真老太找我骗人4️⃣沐",2026-02-15 17:36:56,0,2,为政以德，譬如北辰，居其所而众星共之,安徽,是,https://i2.hdslb.com/bfs/face/2be944c44491741abcb4297b99f352c33d1efc7d.jpg,0.14576132595539093,0.854238748550415,人类撰写
520,0,292275713936,3546909862005516,杨起家,4,保密,吓哭了,2026-02-16 02:15:21,0,0,阿拜多斯初中,湖北,否,https://i0.hdslb.com/bfs/face/905c966289b3c8a525be72cfde15723b547cf634.jpg,0.04864702373743057,0.9513529539108276,人类撰写
521,0,294171103024,1142846016,洲术仁,4,保密,主播，主播，b站有一个叫悠一的人一直在抄袭你，赶紧制裁他[大哭][大哭][大哭],2026-03-02 10:56:43,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.17818598449230194,0.8218140006065369,人类撰写
522,0,292405086320,3493292138302304,或许我应该改个名字,5,男,"三角洲行动【GA2XLGR7】我今天的货商【赛伊德】出价【1,100】拜年币，复制口令来一起发财！-02月17日",2026-02-17 00:29:36,0,0,“孩子，知道我们人生的长度，就一定要规划好如何运用它，增加我们人生的广度。”————《哥布林与异世界，争霸枪炮与刀剑（异界争雄录）》,安徽,否,https://i2.hdslb.com/bfs/face/dbd9e72672c91fdf72586ce1e994945de0f87357.webp,0.380842387676239,0.6191575527191162,人类撰写
523,0,293435069616,1632673001,今夜梦中笑,5,保密,太简单了，先这样，然后那样，再封烟偷吃，然后封长烟去撤离点[星星眼][星星眼],2026-02-24 17:18:06,0,0,,广东,否,https://i2.hdslb.com/bfs/face/b486d99556c9ce53a93f4917288e2f483e0dd0e5.jpg,0.06551375240087509,0.9344862103462219,人类撰写
524,0,295396498816,107773204,逸辰晨熙,4,保密,努力我看到了，汗水怎么在我裤子上,2026-03-13 18:38:12,0,0,,广东,否,https://i1.hdslb.com/bfs/face/918e58879822ca6a4dc2c5e49e079b9dc0d669c5.jpg,0.03308577090501785,0.966914176940918,人类撰写
525,0,290439978209,343900288,讨厌画陶罐,5,保密,up你狂不了多久了 我马上kd0.3了 等我3.0你就完蛋了[傲娇][傲娇],2026-02-19 07:06:58,0,0,,四川,否,https://i1.hdslb.com/bfs/face/493b9ba369e3caa5d021b2eae83f9717dc37c607.jpg,0.025380130857229233,0.9746198654174805,人类撰写
526,0,290162596289,3546695038142593,外道魔象otto,4,保密,感觉你的技术还是需要一点提高啊，这样吧，我用女医背个大红包进去指导你两局😋,2026-02-16 19:50:26,0,0,,陕西,否,https://i1.hdslb.com/bfs/face/689dae3888c3b0af248b5418565e2d6ca4943f1b.jpg,0.024044029414653778,0.9759559631347656,人类撰写
527,0,294027564448,68001413,老苗cv,6,男,什么水平,2026-03-01 07:23:18,0,0,,河北,是,https://i2.hdslb.com/bfs/face/aa2d17560a31f824514f093206461b689ff79d22.jpg,0.0728621631860733,0.9271378517150879,人类撰写
528,0,290980978241,164063197,枇杷木,6,保密,咋又在动态推送一遍，也没插广告啊,2026-02-23 10:11:33,0,0,ⓘ该账号已被封禁,云南,是,https://i1.hdslb.com/bfs/face/5045396bcebfa8997012fe422ffb151da95cb53b.jpg,0.06597544252872467,0.9340245723724365,人类撰写
